time_step,bus_id,vm_pu
32,28,0.9073625897687583
32,29,0.9082308942295848
32,30,0.8950334360835678
32,31,0.8966226084795378
32,32,0.8966498166764003
33,0,1.0048445415997371
33,1,0.9980176176280572
33,2,0.9747682074011776
33,3,0.9780652152846036
33,4,0.9611733583076724
33,5,0.9383697869296304
33,6,0.9387675945370739
33,7,0.9152279280824586
33,8,0.9258276291872497
33,9,0.9150180732323352
33,10,0.9178487965580394
33,11,0.9190764890025837
33,12,0.9131874830749064
33,13,0.9019794791619178
33,14,0.9028466507147163
33,15,0.89680757093109
33,16,0.8882956959219368
33,17,0.8938651612857585
33,18,1.0013420083595466
33,19,0.9963937175927251
33,20,0.9924688388809674
33,21,0.9899474271974871
33,22,0.9764397742738574
33,23,0.960908182698838
33,24,0.972499410817125
33,25,0.9363512866408847
33,26,0.9381449846732425
33,27,0.9196280760477124
33,28,0.9135791654467659
33,29,0.9088037062056962
33,30,0.9059424369683776
33,31,0.9047051707257922
33,32,0.9054106859162178
34,0,0.9884465814522502
34,1,1.0005136367344845
34,2,0.982767423397265
34,3,0.9716962799589877
34,4,0.9589947548622814
34,5,0.9415188819154299
34,6,0.9285585312579867
34,7,0.9260561587388128
34,8,0.9314708368122029
34,9,0.910721661716055
34,10,0.9194993478747189
34,11,0.9213684398409586
34,12,0.9078023994737828
34,13,0.8998634983337531
34,14,0.9089193823779211
34,15,0.8964498274927525
34,16,0.8983659528965287
34,17,0.8954121029465235
34,18,0.9960831110571632
34,19,0.9904990546690992
34,20,0.9894665772639661
34,21,0.987804706844855
34,22,0.9788645098412182
34,23,0.9752141249903256
34,24,0.9719045457714043
34,25,0.9440400207866215
34,26,0.9391191498900335
34,27,0.9321895234799544
34,28,0.8979876042811136
34,29,0.8996282447793161
34,30,0.8976455622235303
34,31,0.89678135977164
34,32,0.9090187038841343
35,0,1.0021701466293467
35,1,0.998867548815367
35,2,0.9707264412516988
35,3,0.9767940863454286
35,4,0.9598468767953844
35,5,0.9448459562437156
35,6,0.9395371913199793
35,7,0.9382485133693359
35,8,0.9210601525874672
35,9,0.9157584094968617
35,10,0.9193891569666711
35,11,0.9189017311128461
35,12,0.9200194314578252
35,13,0.9006917950362913
35,14,0.9015294907209416
35,15,0.901445830741334
35,16,0.8904369088492875
35,17,0.888981461781435
35,18,0.9899624370531096
35,19,0.9936345903029464
35,20,0.9885247402947246
35,21,0.9912445957726678
35,22,0.971338869581623
35,23,0.9695517098954793
35,24,0.9680604239410223
35,25,0.9364458917150592
35,26,0.9268440748352499
35,27,0.9256223795480049
35,28,0.9151924006219773
35,29,0.9081368601545224
35,30,0.9028652410322076
35,31,0.9029870653741172
35,32,0.9061383836324237
36,0,1.0017397457499257
36,1,0.9957791703042657
36,2,0.9867859321943417
36,3,0.9720360533687651
36,4,0.9660534098525402
36,5,0.9432110553693015
36,6,0.9379787314786114
36,7,0.9306537090003256
36,8,0.9272927667965466
36,9,0.9098327198241088
36,10,0.9213439966830047
36,11,0.9103094637104623
36,12,0.9027343567642255
36,13,0.9031943414329561
36,14,0.90315433963825
36,15,0.8968458048445748
36,16,0.9071755968214027
36,17,0.8977834993555934
36,18,0.9989624414094224
36,19,0.9985693298452049
36,20,0.988490855714629
36,21,0.9886482169967252
36,22,0.9786407908329703
36,23,0.9797161313369477
36,24,0.9640693844510942
36,25,0.9313542363344621
36,26,0.9457695095926251
36,27,0.9227746992795501
36,28,0.916060759893882
36,29,0.9089860108915332
36,30,0.9095178654367351
36,31,0.9043688928918611
36,32,0.8992744104926272
37,0,1.0129575580941412
37,1,0.9965197869936723
37,2,0.9767692291776578
37,3,0.9719932051493348
37,4,0.957275799803821
37,5,0.9405942705287214
37,6,0.94613029637314
37,7,0.9330297122497708
37,8,0.9214534620516944
37,9,0.9195548904431565
37,10,0.9205760862557345
37,11,0.913964100491909
37,12,0.922087639821425
37,13,0.9103479390350373
37,14,0.9062937467145735
37,15,0.9119093792502804
37,16,0.9092375662101195
37,17,0.897855660820118
37,18,0.9915390434960197
37,19,0.9928509505784474
37,20,0.9923448174648448
37,21,0.9917548807161153
37,22,0.9909011346565254
37,23,0.9716214430737137
37,24,0.960660529744409
37,25,0.9413572878869196
37,26,0.9368860130868935
37,27,0.921182579758921
37,28,0.9163068612059538
37,29,0.913182168011312
37,30,0.9052080547507183
37,31,0.9036497552837872
37,32,0.9056906129625618
38,0,1.0033711315576297
38,1,0.9964185719123599
38,2,0.9826779150291634
38,3,0.9786838831857244
38,4,0.9691107291818802
38,5,0.9451669157269246
38,6,0.9427316225621103
38,7,0.9269076313404085
38,8,0.920783247974742
38,9,0.9145979246310172
38,10,0.9235925289523161
38,11,0.9152480878093605
38,12,0.9146868956553009
38,13,0.9046563152606579
38,14,0.9046773013296864
38,15,0.9040806531068621
38,16,0.9109459487954484
38,17,0.9019721490014613
38,18,0.9937865487394777
38,19,0.9914765536553256
38,20,0.9926891121523136
38,21,0.9945391469505336
38,22,0.9726770342160811
38,23,0.9681643821619593
38,24,0.9636487562150089
38,25,0.9371370876394679
38,26,0.9245684953323206
38,27,0.9128045418914006
38,28,0.915651508481359
38,29,0.9060649382884589
38,30,0.9075993486999313
38,31,0.9103073632862948
38,32,0.9064930957803898
39,0,1.0059100771959992
39,1,0.9937227900515339
39,2,0.9830065625146569
39,3,0.9675905985481051
39,4,0.9637081226014
39,5,0.9449632138171871
39,6,0.9431247627973252
39,7,0.934436384183208
39,8,0.9262697707550168
39,9,0.9177665940261295
39,10,0.9169890911421313
39,11,0.9132944500939519
39,12,0.8996985647595188
39,13,0.904809916345354
39,14,0.9063600731625763
39,15,0.9170046184865982
39,16,0.8880408549118036
39,17,0.9062644301641956
39,18,0.9991470874916841
39,19,0.9940561645383916
39,20,0.994911724432417
39,21,0.9828356897866193
39,22,0.9797206683638922
39,23,0.9665980852513439
39,24,0.9637403684701311
39,25,0.9398926466605122
39,26,0.9342132355549198
39,27,0.9239003153294094
39,28,0.9216593762561126
39,29,0.9221276200852244
39,30,0.9065154381274492
39,31,0.9105761013337494
39,32,0.9143598827932594
40,0,0.9903266912457094
40,1,0.9894755923863031
40,2,0.989897177202905
40,3,0.9702742512405272
40,4,0.9582574395625085
40,5,0.9335023362761318
40,6,0.9397385335685193
40,7,0.9342130857485245
40,8,0.9286426526319735
40,9,0.9258197470015727
40,10,0.9251868676506841
40,11,0.919460621514389
40,12,0.9029923255259154
40,13,0.9108669666223532
40,14,0.912630929713402
40,15,0.9082859507879489
40,16,0.8963214700690809
40,17,0.8991167553297357
40,18,1.0089000509778592
40,19,0.990382340934697
40,20,0.9853993142455179
40,21,0.9899942488099436
40,22,0.9765181600032915
40,23,0.970199539037271
40,24,0.9783485155044201
40,25,0.927696517637081
40,26,0.9462123067950489
40,27,0.9224940443002089
40,28,0.918753417694218
40,29,0.9214071813093265
40,30,0.9105971029383007
40,31,0.9095552616868074
40,32,0.9111500470600015
41,0,0.9996487251939303
41,1,0.9965965719835534
41,2,0.9845978534358975
41,3,0.9778043139534615
41,4,0.9608519940697882
41,5,0.9466767901571808
41,6,0.9452587935944545
41,7,0.9379072879539941
41,8,0.9298836314550604
41,9,0.9276788529604281
41,10,0.9229009036487354
41,11,0.9348280797233695
41,12,0.9112982428897455
41,13,0.9084400062575257
41,14,0.9056477915087534
41,15,0.9052407284732263
41,16,0.9051640049708447
41,17,0.9011892864492849
41,18,0.995924277731511
41,19,0.9914334170679423
41,20,0.9908076688406174
41,21,0.9815141570072563
41,22,0.9782758146130137
41,23,0.9798069310469345
41,24,0.9666787209274632
41,25,0.9437733420300305
41,26,0.9384810123553573
41,27,0.9272814549095891
41,28,0.927842902030299
41,29,0.9202487576529728
41,30,0.9117288359457307
41,31,0.9106358758113272
41,32,0.9139723600381305
42,0,0.9980920819614499
42,1,1.0080263393381568
42,2,0.9863183893505958
42,3,0.9798844907666495
42,4,0.9616148785158105
42,5,0.9418976978845214
42,6,0.942832925661586
42,7,0.9301071892760219
42,8,0.938469627617821
42,9,0.931844629973495
42,10,0.9270352202105392
42,11,0.9264806440670306
42,12,0.9161374956983733
42,13,0.913941585974361
42,14,0.9142746903057255
42,15,0.9095301664116016
42,16,0.9009969696958036
42,17,0.9018323040653756
42,18,0.9984628594353715
42,19,0.994179519683174
42,20,0.9848285559793424
42,21,0.9949781627102189
42,22,0.9794146147299808
42,23,0.9780870376583829
42,24,0.9599961371267008
42,25,0.9454599864092633
42,26,0.9417332236096405
42,27,0.9291418153826992
42,28,0.9212192932180195
42,29,0.915681640657936
42,30,0.9082017671670274
42,31,0.9046769609707442
42,32,0.9126341376093731
43,0,0.9938115468772183
43,1,0.9995280583433476
43,2,0.9793780657077322
43,3,0.9753275736108638
43,4,0.9697746717415925
43,5,0.9444292774513245
43,6,0.9416592974652906
43,7,0.938952978228179
43,8,0.9337120897086069
43,9,0.9243251242751853
43,10,0.9270151611951476
43,11,0.9289341941228408
43,12,0.9206587380792521
43,13,0.9204703059828457
43,14,0.9129479584035981
43,15,0.8997069216273205
43,16,0.908434820882749
43,17,0.9020278188573979
43,18,0.9865038730089938
43,19,0.9983120628045753
43,20,0.9893760945110589
43,21,0.9832495684809013
43,22,0.9639791167646736
43,23,0.965163376804728
43,24,0.9684611768025372
43,25,0.9424291155951924
43,26,0.93309424371072
43,27,0.93446098097216
43,28,0.9203516555644161
43,29,0.9149159009272783
43,30,0.9161532714494176
43,31,0.9071860215111601
43,32,0.9108336317084786
44,0,0.9903035333811342
44,1,0.9998563431962205
44,2,0.9877707745614646
44,3,0.9751343145502749
44,4,0.9667624140508867
44,5,0.9473317383478483
44,6,0.9489049764186749
44,7,0.9419380633763464
44,8,0.9278524701189396
44,9,0.923710869317494
44,10,0.9180341167610386
44,11,0.9237929945694311
44,12,0.9120033636995539
44,13,0.911581912560946
44,14,0.9158108905719199
44,15,0.9101596537050166
44,16,0.9072861323282758
44,17,0.9105209303454074
44,18,0.9945363821496097
44,19,0.9839169171288938
44,20,0.9951689864685449
44,21,0.9920805822900944
44,22,0.9759123695168782
44,23,0.9723789179444694
44,24,0.9719340847117222
44,25,0.9391126013370704
44,26,0.9319169728004841
44,27,0.9319803234141695
44,28,0.9215884712106521
44,29,0.9230920732601765
44,30,0.9243834689383054
44,31,0.9076944939199715
44,32,0.9189592665502043
45,0,1.0015635767922544
45,1,0.9985565519662604
45,2,0.9830762828807866
45,3,0.975029292354367
45,4,0.972744837886538
45,5,0.9481742051675145
45,6,0.9494059592732415
45,7,0.9366443093927788
45,8,0.9278167403572963
45,9,0.9320426039478836
45,10,0.923751329072866
45,11,0.9166406031515935
45,12,0.914793327156176
45,13,0.9173118928674227
45,14,0.9107623737238525
45,15,0.9114593734381776
45,16,0.9079633149965596
45,17,0.9173010234062954
45,18,0.998438774662389
45,19,0.988751632470641
45,20,0.9923480435706731
45,21,0.9912833715188019
45,22,0.9778848188939901
45,23,0.9724216282354823
45,24,0.9676424367991797
45,25,0.9489821251558667
45,26,0.9454142509689937
45,27,0.9305321832229884
45,28,0.9155743549661011
45,29,0.9139320407578835
45,30,0.9147787855764432
45,31,0.9104764347997535
45,32,0.9132633752332179
46,0,1.0067492611671627
46,1,1.000852839828919
46,2,0.9849273594426676
46,3,0.9828892156574307
46,4,0.9704410961855519
46,5,0.9525818651029879
46,6,0.9406665872596646
46,7,0.937038871614966
46,8,0.9372151693576408
46,9,0.9191046644848113
46,10,0.9368970547749991
46,11,0.9253360844150655
46,12,0.9201803545942603
46,13,0.9144272192302373
46,14,0.9202108573282077
46,15,0.9098072062686511
46,16,0.9109243846089665
46,17,0.9106261102280062
46,18,0.9958465611964962
46,19,0.9928099842540439
46,20,0.9858320476885959
46,21,0.9838745523818122
46,22,0.9757640039281005
46,23,0.9650116726156417
46,24,0.9683074571908425
46,25,0.9393295686131087
46,26,0.9450254078597482
46,27,0.9411232892244853
46,28,0.9171781279237098
46,29,0.9201552265914816
46,30,0.9198634552218767
46,31,0.9116803932167933
46,32,0.9059914713130474
47,0,0.9929855095865315
47,1,1.0036516246700182
47,2,0.9838988253286306
47,3,0.983519393722465
47,4,0.9637158831521421
47,5,0.946693338508082
47,6,0.9419161539818802
47,7,0.9457835536887945
47,8,0.9333331239664822
47,9,0.9171630054929836
47,10,0.92285105441745
47,11,0.9309989267115745
47,12,0.9265939944436109
47,13,0.9145398778148164
47,14,0.9104114590577296
47,15,0.9079519765729311
47,16,0.9193792883773964
47,17,0.9108492140985639
47,18,1.003064280406634
47,19,0.9940555581432389
47,20,0.9917155152145652
47,21,0.9939230677042985
47,22,0.9808790845556533
47,23,0.9749012717063571
47,24,0.9736837409011907
47,25,0.950016726806571
47,26,0.9459903561443697
47,27,0.9398907864650992
47,28,0.9247747052975644
47,29,0.916450012040439
47,30,0.9224796746002216
47,31,0.9177000676867281
47,32,0.9185618931163257
48,0,0.9959948735539905
48,1,1.0016630073536024
48,2,0.9874568918136731
48,3,0.9748064604034159
48,4,0.9610371310888394
48,5,0.9546327428427511
48,6,0.952093187776697
48,7,0.9442358616941029
48,8,0.9423995573685877
48,9,0.9254409572172284
48,10,0.9275628986708345
48,11,0.926223677370405
48,12,0.9271659485812628
48,13,0.9185598613407937
48,14,0.919500259663311
48,15,0.9185499254445807
48,16,0.9245777886103443
48,17,0.9119640019102353
48,18,1.0006206258388932
48,19,0.9875977084029715
48,20,0.9873626722416277
48,21,1.0007219657117365
48,22,0.9737624663643483
48,23,0.973756292083245
48,24,0.9707861270292929
48,25,0.9412980370816416
48,26,0.9487483928871393
48,27,0.9156569324544723
48,28,0.925949139705781
48,29,0.9226026725954669
48,30,0.9153444180087225
48,31,0.9121980503331487
48,32,0.9223554811246656
49,0,0.9972611215902307
49,1,0.9910602677307561
49,2,0.9883300688064054
49,3,0.9772572078919579
49,4,0.9698571921110614
49,5,0.9576176758595111
49,6,0.9527812422085239
49,7,0.9413318610698054
49,8,0.9423728570156892
49,9,0.9286519107429533
49,10,0.9366303558867901
49,11,0.922765054728357
49,12,0.9194701022208073
49,13,0.9202611612843602
49,14,0.9128804669501193
49,15,0.9229429296461712
49,16,0.9142893946734377
49,17,0.9181917393462266
49,18,0.9949246758214355
49,19,0.9873746115077068
49,20,0.9970018125670184
49,21,0.9896422613611896
49,22,0.9729348765531091
49,23,0.9819443690727901
49,24,0.966486944754291
49,25,0.9511775533381858
49,26,0.9436671257180541
49,27,0.9380655876364075
49,28,0.9308174760505012
49,29,0.9199428799439595
49,30,0.9167128842087512
49,31,0.918121152396031
49,32,0.9267332912712597
50,0,1.000966247942175
50,1,0.9880766876382202
50,2,0.9765640841704919
50,3,0.9817445141890987
50,4,0.9732364899362739
50,5,0.9500214954815376
50,6,0.9378117111531677
50,7,0.9475441063971145
50,8,0.9382526795758682
50,9,0.9296461296728831
50,10,0.923218708189904
50,11,0.9275060536516675
50,12,0.9141552517159597
50,13,0.9221277552804517
50,14,0.910993221650941
50,15,0.9210575612083205
50,16,0.9213623598516066
50,17,0.9160431040307099
50,18,0.9950056509929849
50,19,0.9915234531533337
50,20,0.9856854644839335
50,21,0.9949775350991232
50,22,0.9832662887717665
50,23,0.9722474944187336
50,24,0.975977531497429
50,25,0.9521017837077488
50,26,0.9498209356258849
50,27,0.943076441044597
50,28,0.9220340252448782
50,29,0.9251034212532624
50,30,0.9242447330341873
50,31,0.9158135510521339
50,32,0.9198223839571108
51,0,1.0018857023467527
51,1,1.001686634986287
51,2,0.9815155938924526
51,3,0.9811186172719919
51,4,0.9676721466678674
51,5,0.9551693537548017
51,6,0.9513989891898537
51,7,0.9585138270106821
51,8,0.9412742543403281
51,9,0.9365775163714098
51,10,0.9375080853010261
51,11,0.9391756848050657
51,12,0.9245597137519157
51,13,0.9198484985219634
51,14,0.9179291938164378
51,15,0.9187224515342939
51,16,0.9056686997777943
51,17,0.911220929115648
51,18,0.9936512456368931
51,19,0.9863581881685286
51,20,0.988852142045336
51,21,0.9990578920667997
51,22,0.9820151614909798
51,23,0.9708787729132804
51,24,0.9671329170102712
51,25,0.951401909362037
51,26,0.9451125205576668
51,27,0.9325385091178563
51,28,0.9213822812285952
51,29,0.9297542192985127
51,30,0.924361227986634
51,31,0.9182967736865462
51,32,0.921894644102098
52,0,1.0066126760149934
52,1,0.994692497470771
52,2,0.9847272861359612
52,3,0.9700389443260035
52,4,0.9740688533214651
52,5,0.9416741614821571
52,6,0.9495492957582199
52,7,0.942487199521038
52,8,0.931375650618069
52,9,0.9267640751580525
52,10,0.9372647172050197
52,11,0.9282283457177993
52,12,0.9287370658977666
52,13,0.920828262315034
52,14,0.915706904542799
52,15,0.9203886804587407
52,16,0.9240148822722898
52,17,0.9203425540920154
52,18,0.9961956474208349
52,19,0.9934136270793446
52,20,0.995640261825315
52,21,0.9918269258830626
52,22,0.9769103294147546
52,23,0.980225289859066
52,24,0.9702246724700518
52,25,0.9568414585486559
52,26,0.950855327095765
52,27,0.9472380277729053
52,28,0.9204856149798019
52,29,0.9299413064290131
52,30,0.9283142132008579
52,31,0.9215340309653834
52,32,0.9208079769003209
53,0,1.0075070469277767
53,1,0.9928275440784421
53,2,0.98445837371527
53,3,0.9818023982837226
53,4,0.9659091401420832
53,5,0.9503811890965216
53,6,0.9516376922579428
53,7,0.9529016273890708
53,8,0.9386658386378318
53,9,0.933016967304031
53,10,0.9273663711082222
53,11,0.9333572887820367
53,12,0.9298900845797996
53,13,0.9329844006728705
53,14,0.9197072601405528
53,15,0.9237620551222631
53,16,0.9168335674686879
53,17,0.9152377855422889
53,18,0.9957780417657446
53,19,0.9995200156060234
53,20,0.9950595248040749
53,21,0.9932897926924147
53,22,0.9769066853019652
53,23,0.9771993328442451
53,24,0.9770317927245367
53,25,0.9577504330897615
53,26,0.9568334832927265
53,27,0.9308445285037192
53,28,0.934694712948336
53,29,0.9244469095439877
53,30,0.9245084973613259
53,31,0.9223182511679623
53,32,0.913565411163141
54,0,0.993452246463464
54,1,0.9984381050376112
54,2,0.9798320281638943
54,3,0.9843482705511725
54,4,0.9696935866739812
54,5,0.9614765422458859
54,6,0.95281651724924
54,7,0.9486743585448467
54,8,0.9404183524828045
54,9,0.9355844162300258
54,10,0.9348016932544243
54,11,0.931705328329331
54,12,0.924011262426041
54,13,0.9242117508230083
54,14,0.9382881712716095
54,15,0.9223429402802755
54,16,0.9185666281436526
54,17,0.913703065479355
54,18,0.9960141372418452
54,19,0.9919042990571713
54,20,1.0022036955116223
54,21,0.9955903408792427
54,22,0.9842842417253956
54,23,0.9793329721511856
54,24,0.9675968542964622
54,25,0.9533395327624259
54,26,0.9410739555757446
54,27,0.9395232187695559
54,28,0.934487488024699
54,29,0.9219815616123023
54,30,0.9239963784235311
54,31,0.9214414843163713
54,32,0.9266384991957746
55,0,0.9976912595917747
55,1,1.0033278792078835
55,2,0.9800653532480376
55,3,0.976698029862154
55,4,0.9736325647600382
55,5,0.9610957092857866
55,6,0.9455317908021048
55,7,0.9535104123575547
55,8,0.9372632804178511
55,9,0.9393187970901895
55,10,0.9421888373290187
55,11,0.9302409514338928
55,12,0.9270018769693035
55,13,0.9442082488549326
55,14,0.9196591460414204
55,15,0.9238926188069406
55,16,0.9240976532468476
55,17,0.9185168290675529
55,18,0.9932718759451066
55,19,0.9906192434720547
55,20,0.9948294239594718
55,21,0.989961983206693
55,22,0.9736738832338282
55,23,0.9835372545950319
55,24,0.9820157902601441
55,25,0.9456598772689042
55,26,0.9532438664828276
55,27,0.9398583140961929
55,28,0.9343633063505536
55,29,0.9184823313784697
55,30,0.9182840468108102
55,31,0.9168571505225319
55,32,0.9203308408306881
56,0,0.9944450366111288
56,1,0.998225060073067
56,2,0.9793487669616295
56,3,0.9722272520186908
56,4,0.9757341182967819
56,5,0.9533736634969076
56,6,0.9558352814190908
56,7,0.9439804126164499
56,8,0.9380801830235234
56,9,0.9325117146700891
56,10,0.9461562502715432
56,11,0.9371903649413933
56,12,0.9363101841166377
56,13,0.9310595537443112
56,14,0.9304938691544195
56,15,0.9186758275068265
56,16,0.9231957509627047
56,17,0.9255111121658803
56,18,0.9993994554521081
56,19,0.9916461815479665
56,20,0.9911167283805001
56,21,0.983921174215909
56,22,0.9811309785276654
56,23,0.9785710397074747
56,24,0.9691401385636748
56,25,0.9522071860600181
56,26,0.9565050194918601
56,27,0.9417521725767689
56,28,0.9319298449542762
56,29,0.9334615956905389
56,30,0.932485229135746
56,31,0.9280285740719095
56,32,0.9282080694028879
57,0,1.0013486232011164
57,1,0.990206905396546
57,2,0.9795128447091517
57,3,0.976146639106916
57,4,0.984485453480279
57,5,0.9633989726423577
57,6,0.9502309400383375
57,7,0.9473424494003369
57,8,0.9358134846917765
57,9,0.938770517164473
57,10,0.9323851122422135
57,11,0.9217268385721107
57,12,0.9310028447037576
57,13,0.9335371816026886
57,14,0.9255525319235939
57,15,0.9300484391259402
57,16,0.9306983224237464
57,17,0.9221916782140543
57,18,1.010805803910563
57,19,0.9998897129716109
57,20,0.9869524222984546
57,21,0.989103947268443
57,22,0.9688389177217769
57,23,0.9796656695466922
57,24,0.9755085486666304
57,25,0.9595386539521961
57,26,0.9444624844355253
57,27,0.9489358543925385
57,28,0.9356802485464514
57,29,0.9400720210612015
57,30,0.9160230509847834
57,31,0.924094596334502
57,32,0.9249330706652669
58,0,1.002368813038228
58,1,0.9929466904295143
58,2,0.9817460936320964
58,3,0.9793073418144438
58,4,0.9715294344610503
58,5,0.9495550378963535
58,6,0.9627753581232416
58,7,0.9562250080884518
58,8,0.9393433120231092
58,9,0.9451240262273709
58,10,0.9447218811537177
58,11,0.9424312671098145
58,12,0.9222630348929094
58,13,0.9289566743242071
58,14,0.9272096655275628
58,15,0.935965233528764
58,16,0.9251373149762144
58,17,0.9313356444541394
58,18,0.9968148391142837
58,19,0.9838976333802595
58,20,1.003376631700984
58,21,0.9868710930895473
58,22,0.9740198399375307
58,23,0.9773601584418341
58,24,0.9765260231126721
58,25,0.9511134586202279
58,26,0.9487681341759039
58,27,0.942851815980904
58,28,0.9475130805184956
58,29,0.9329781624736687
58,30,0.9325627946685223
58,31,0.9271891551996868
58,32,0.9296163841475509
59,0,0.9993779110514229
59,1,1.0007274165363282
59,2,0.9928717968946087
59,3,0.9825095077181139
59,4,0.9675132537252452
59,5,0.958854102288902
59,6,0.9482923404165239
59,7,0.9524348252762262
59,8,0.9454042588641328
59,9,0.9381064077884609
59,10,0.938439996532634
59,11,0.9452138249934325
59,12,0.9350241008488581
59,13,0.9313888262335771
59,14,0.9285929283341585
59,15,0.9317412227823552
59,16,0.939995919004299
59,17,0.9287153652614432
59,18,0.9946671336235937
59,19,0.9980165727544963
59,20,0.9899407741944678
59,21,0.9975509635237384
59,22,0.9920016850451806
59,23,0.9819281540095384
59,24,0.9744500030728466
59,25,0.9547492300275013
59,26,0.9643289394173875
59,27,0.9447360522471511
59,28,0.9402839453003825
59,29,0.9333508130965945
59,30,0.9327579169124456
59,31,0.9220956500538504
59,32,0.9262050291480104
60,0,0.9995261323949828
60,1,0.992544757657617
60,2,0.988614699155942
60,3,0.9800313209435119
60,4,0.9744367353808195
60,5,0.9583767484296697
60,6,0.9542671043401999
60,7,0.9487205993477884
60,8,0.9421874129382474
60,9,0.9427726135971869
60,10,0.9414031088372222
60,11,0.9401519970456582
60,12,0.9295481045346542
60,13,0.9283890089844413
60,14,0.931774861787695
60,15,0.9352574528853523
60,16,0.9199848780085033
60,17,0.923956426492852
60,18,0.999227805856365
60,19,0.993118783333955
60,20,0.98550190783157
60,21,0.993033233545659
60,22,0.9862079822050243
60,23,0.9793823970959032
60,24,0.9687342061511657
60,25,0.9641505313775665
60,26,0.9632698161504067
60,27,0.9529582644826952
60,28,0.9422422310557673
60,29,0.9390311039685233
60,30,0.9285846866875481
60,31,0.9243573077137822
60,32,0.9342255107315875
61,0,0.9963844889114011
61,1,0.989356131834006
61,2,0.9902089634452433
61,3,0.9861735480116249
61,4,0.9787697081433232
61,5,0.9575981761585658
61,6,0.9507065631051769
61,7,0.9498577959520019
61,8,0.9464972444796045
61,9,0.9409145357868002
61,10,0.939592810102332
61,11,0.9350505719370773
61,12,0.9394324626397836
61,13,0.9298031205465306
61,14,0.9356532470175334
61,15,0.9273852277545933
61,16,0.9270585466543338
61,17,0.9270833539332949
61,18,0.9938979738991641
61,19,0.9983768896034702
61,20,0.9950434747733226
61,21,0.9906031823130176
61,22,0.9755998612750363
61,23,0.972705156655028
61,24,0.9865016000222384
61,25,0.9548533163456968
61,26,0.9557424257582174
61,27,0.9524213557214202
61,28,0.9353780213377019
61,29,0.9381190555926516
61,30,0.9295675188123925
61,31,0.933948844124176
61,32,0.9335937124194983
62,0,1.0048145846155228
62,1,0.9975172008323896
62,2,0.9878743801404023
62,3,0.9846535591760401
62,4,0.9786469708463421
62,5,0.9655583842906097
62,6,0.9589394420829193
62,7,0.9575605963045578
62,8,0.9486642917598318
62,9,0.9487085324044966
62,10,0.9409898472820258
62,11,0.9407000783864674
62,12,0.9322205225272941
62,13,0.9383298455647219
62,14,0.9345636728502352
62,15,0.931376497731755
62,16,0.9272343249709396
62,17,0.9233171004682637
62,18,0.995649504123473
62,19,0.995633688169266
62,20,0.9945301558613658
62,21,0.9974145457125558
62,22,0.9811255064796105
62,23,0.9845207894876117
62,24,0.9776810827542937
62,25,0.9574054696320992
62,26,0.9624739941856517
62,27,0.9401217156100042
62,28,0.9303611640587099
62,29,0.9453197765345028
62,30,0.9404226051665489
62,31,0.9269001760651887
62,32,0.9330509382825136
63,0,0.997700245487506
63,1,0.9969438522103281
63,2,0.9826690823220566
63,3,0.97936007399222
63,4,0.9663021728406945
63,5,0.9582776597571749
63,6,0.9573415469454231
63,7,0.9520563996756786
63,8,0.9462911131516859
63,9,0.9410763640700495
63,10,0.9294383641636916
63,11,0.9540559304960136
63,12,0.931678010051601
63,13,0.9379392991990787
63,14,0.9339007786408858
63,15,0.9316432341344039
63,16,0.9421671748795926
63,17,0.9320212067048262
63,18,0.9982028820428808
63,19,0.996095065203675
63,20,0.9863419989543581
63,21,0.9996008559125712
63,22,0.9839199649207196
63,23,0.9717063746317746
63,24,0.9790572299540231
63,25,0.9539525789162121
63,26,0.9539270202983292
63,27,0.9419427719330896
63,28,0.9391302194474322
63,29,0.9363451190344966
63,30,0.9331822074039516
63,31,0.9337502361930938
63,32,0.9267890134524698
64,0,0.9975914939557136
64,1,0.9951912660477301
64,2,0.989347661778175
64,3,0.9730898929315304
64,4,0.9669007382369076
64,5,0.9662949898847616
64,6,0.9592649011427317
64,7,0.953667383075489
64,8,0.9508654540673412
64,9,0.9382939328504076
64,10,0.949606363754488
64,11,0.9375965466960067
64,12,0.9440287662818395
64,13,0.9299151509087047
64,14,0.9278175205667816
64,15,0.9372805453005241
64,16,0.9375216014634776
64,17,0.9345755537992746
64,18,0.9912942684232485
64,19,0.991395921118627
64,20,0.9798273269868283
64,21,0.9843411670915644
64,22,0.9970487693754685
64,23,0.9694152497625317
64,24,0.9709119876544882
64,25,0.9544776655432431
64,26,0.9506041358421975
64,27,0.9528856003104529
64,28,0.933445982656515
64,29,0.9349755348096763
64,30,0.9287961010104321
64,31,0.9273933425365045
64,32,0.932182651132533
65,0,0.9935330030980747
65,1,0.9854453640091009
65,2,0.9866644655713058
65,3,0.9819817217741832
65,4,0.9786439535909851
65,5,0.9584546090930461
65,6,0.9580871680066149
65,7,0.9505681422745119
65,8,0.9554039930287732
65,9,0.9449888896793658
65,10,0.9479174160667811
65,11,0.9350599847436076
65,12,0.9380503054921187
65,13,0.9355509498226025
65,14,0.9374142693783767
65,15,0.9431443111726807
65,16,0.9306038348770946
65,17,0.9321512883082954
65,18,0.9943464727535609
65,19,0.9895930952461521
65,20,0.9948659643419073
65,21,0.9899382446225459
65,22,0.9882555487652117
65,23,0.9779148326145514
65,24,0.9793848034362255
